Name: 
MZ: 0
MASSTOLERANCE: 0
SCAN RETENTIONTIME BASEMZ INTENSITY
621 4.32230854034424 646.472595214844 433055.5625
622 4.32911109924316 646.472595214844 429928.75
623 4.33589839935303 646.472595214844 427620.1875
624 4.34268426895142 149.022552490234 425070.25
625 4.34948778152466 149.022552490234 424456
626 4.35627412796021 149.02099609375 425611.5625
627 4.36304378509521 149.02409362793 426787
628 4.36986351013184 149.02099609375 429896.4375
629 4.37664985656738 332.328033447266 432447.6875
630 4.38343620300293 279.230743408203 434708.75
631 4.39023923873901 149.02409362793 437143.8125
632 4.39702558517456 279.230743408203 437823.5
633 4.40382862091064 279.232879638672 438496.25
634 4.41061496734619 149.022537231445 437610.9375
635 4.41740131378174 284.33154296875 436677.125
636 4.42420482635498 284.33154296875 436645.4375
637 4.43099117279053 284.329406738281 437919.875
638 4.43779420852661 284.329406738281 443850.9375
639 4.44458055496216 284.33154296875 453135.8125
640 4.45136690139771 327.075836181641 466791.0625
641 4.45816993713379 327.078125 481793.125
642 4.46495628356934 327.078125 495014.875
643 4.47175979614258 327.078125 506990.9375
644 4.47854614257813 327.078125 513344.3125
645 4.48566579818726 327.078125 521104.8125
646 4.49238538742065 327.078125 530700.875
647 4.49918842315674 327.078125 543997.375
648 4.51281118392944 675.415710449219 567261.875
649 4.51959800720215 653.405944824219 595851.8125
650 4.52640104293823 675.422302246094 632618.3125
651 4.53318738937378 653.402709960938 676402.9375
652 4.53997373580933 631.393493652344 727755.25
653 4.54677677154541 631.390319824219 785455.25
654 4.55356311798096 609.378601074219 851645.125
655 4.56036615371704 675.917785644531 925183.75
656 4.56715297698975 653.405883789063 997386.3125
657 4.57392263412476 631.393493652344 1072887.6875
658 4.58074235916138 609.378601074219 1145603.125
659 4.58752870559692 609.378540039063 1221597.75
660 4.59433174133301 587.366149902344 1304955.0625
661 4.60111808776855 587.366149902344 1390162.9375
662 4.6079044342041 565.353637695313 1472950.3125
663 4.61470746994019 587.366149902344 1546658.9375
664 4.62149381637573 565.353637695313 1611006.75
665 4.62829685211182 543.340759277344 1659970.1875
666 4.63508367538452 521.326721191406 1699106.9375
667 4.64187002182007 521.326721191406 1722708.4375
668 4.64867305755615 499.313385009766 1720891.5
669 4.6554594039917 499.313385009766 1710197.3125
670 4.66224575042725 521.326721191406 1684926.625
671 4.66904926300049 499.313385009766 1647571.625
672 4.67583513259888 892.540344238281 1620886.1875
673 4.68262147903442 848.514221191406 1585800.1875
674 4.68942499160767 848.514221191406 1550780.125
675 4.69621133804321 848.514221191406 1523246.375
676 4.7030143737793 760.46240234375 1489651.875
677 4.70980072021484 760.46240234375 1461126.4375
678 4.71658706665039 804.490966796875 1436606.625
679 4.72339010238647 760.46240234375 1407574.5625
680 4.73017644882202 716.4375 1373181.75
681 4.73698139190674 716.4375 1335064.9375
682 4.74376630783081 672.409912109375 1287710.5625
683 4.7505521774292 672.409912109375 1240620.625
684 4.75735569000244 672.409851074219 1201964.8125
685 4.76414203643799 628.385498046875 1167137.375
686 4.77094554901123 584.357543945313 1141926.5
687 4.77773141860962 584.357543945313 1119082.4375
688 4.78451776504517 584.357543945313 1092557.0625
689 4.79132080078125 584.357543945313 1061372
690 4.7981071472168 540.33203125 1026609.5625
691 4.81167984008789 540.33203125 994138.5
692 4.81848335266113 908.550537109375 966456.6875
693 4.82528591156006 419.317230224609 952978.3125
694 4.83207273483276 419.314636230469 951191.75
695 4.83885908126831 149.022445678711 954075.5625
696 4.84566211700439 149.0224609375 953319.875
697 4.85244846343994 149.0224609375 937774.625
698 4.85925197601318 149.0224609375 905358.625
699 4.86603832244873 149.0224609375 859167.625
700 4.87280797958374 149.024002075195 807418.125
701 4.87962770462036 149.0224609375 761389.0625
702 4.88641405105591 149.0224609375 724142.4375
703 4.89321708679199 419.317260742188 703186.4375
704 4.90000295639038 419.314666748047 700660.25
705 4.90677309036255 663.453063964844 706840.875
706 4.91359281539917 419.314666748047 725653.75
707 4.92037916183472 586.448547363281 749019.25
708 4.9271821975708 419.317291259766 772193.5625
709 4.93396902084351 586.451599121094 801014.5625
710 4.94075536727905 542.425720214844 825907.875
711 4.94755840301514 542.425720214844 846600.5625
712 4.95434474945068 542.425720214844 861949.8125
713 4.96113109588623 498.399353027344 868673.5
714 4.96793413162231 498.399353027344 871163.6875
715 4.97472095489502 498.396514892578 871718.75
716 4.98150730133057 498.399353027344 872834.75
717 4.98831033706665 498.396514892578 876464.9375
718 4.9950966835022 498.399353027344 882593.5
719 5.00189971923828 705.937805175781 893967.0625
720 5.00868606567383 683.425537109375 909313.9375
721 5.01547241210938 683.422180175781 929180.1875
722 5.02227544784546 683.425537109375 955222.375
723 5.02906179428101 661.408752441406 983418.1875
724 5.03586530685425 661.408752441406 1012776.125
725 5.04265165328979 639.398986816406 1041856.9375
726 5.04943799972534 639.398986816406 1070857.5
727 5.05624103546143 639.395751953125 1098407.5
728 5.06302738189697 595.367492675781 1127189.5
729 5.06983041763306 617.385803222656 1154298.1875
730 5.0766167640686 595.37060546875 1176442.9375
731 5.08340311050415 595.37060546875 1204637.4375
732 5.09020614624023 595.37060546875 1229078.625
733 5.09699249267578 595.37060546875 1257287.0625
734 5.11053228378296 551.341857910156 1283093.0625
735 5.11731863021851 573.356323242188 1289006
736 5.12412166595459 551.344848632813 1289300.1875
737 5.13090801239014 551.344848632813 1273177.25
738 5.13771104812622 551.344848632813 1257620.25
739 5.14449739456177 996.602783203125 1250780
740 5.15128374099731 952.577697753906 1252563.75
741 5.1580867767334 908.550842285156 1267204.625
742 5.1648736000061 908.550842285156 1282453.4375
743 5.17164325714111 952.577758789063 1294762
744 5.17846298217773 908.550903320313 1300740.125
745 5.18524932861328 908.550903320313 1300287.625
746 5.19205236434937 864.526489257813 1295420.75
747 5.19883871078491 864.522766113281 1293650.625
748 5.20560884475708 864.526489257813 1287690.8125
749 5.2124285697937 820.495666503906 1283184.5625
750 5.21921491622925 820.499267578125 1279703.4375
751 5.22601795196533 820.5029296875 1269075.75
752 5.23280429840088 776.474792480469 1258822.375
753 5.23959064483643 732.449645996094 1246856.125
754 5.24639368057251 419.314819335938 1237223.625
755 5.25318050384521 663.453247070313 1234545.3125
756 5.25996685028076 688.418395996094 1233164.9375
757 5.26676940917969 419.312225341797 1229686.125
758 5.27355623245239 663.450012207031 1217532.5
759 5.28035926818848 468.387725830078 1198752.5
760 5.28714609146118 468.390502929688 1175324.5
761 5.29393196105957 468.387756347656 1142893.875
762 5.30073499679565 663.450012207031 1105142
763 5.3075213432312 424.363037109375 1060761.625
764 5.31430768966675 424.363037109375 1014469.875
765 5.32111072540283 663.453308105469 981345.375
766 5.32789707183838 251.045104980469 966877.8125
767 5.33470010757446 251.047119140625 981563.4375
768 5.34148693084717 251.045104980469 1024307.75
769 5.34825658798218 251.045104980469 1094352.375
770 5.3550763130188 251.045104980469 1185340.9375
771 5.36186265945435 281.051574707031 1283371.9375
772 5.36866569519043 281.049438476563 1370815.1875
773 5.37545204162598 371.101257324219 1415986.0625
774 5.38223886489868 371.101257324219 1410285.125
775 5.38904190063477 371.101257324219 1344949.9375
776 5.39582824707031 281.051574707031 1246188.3125
777 5.40938425064087 663.450073242188 1146659.3125
778 5.41617059707642 663.453369140625 1064049.3125
779 5.4229736328125 663.450134277344 1013763.875
780 5.42975997924805 419.314880371094 989415.25
781 5.43656301498413 663.450134277344 982457.6875
782 5.44334936141968 663.450134277344 991264.875
783 5.45013618469238 663.450134277344 1011861.1875
784 5.45693922042847 663.453430175781 1039826.1875
785 5.46372556686401 663.450134277344 1075451.375
786 5.47051191329956 663.453430175781 1107456.375
787 5.47731494903564 663.453430175781 1140184.0625
788 5.48410129547119 482.403137207031 1173039.6875
789 5.49090433120728 419.314910888672 1201048.75
790 5.49769067764282 438.378784179688 1229175.75
791 5.50446081161499 663.453430175781 1248562.4375
792 5.51128053665161 663.453430175781 1254508.75
793 5.51806688308716 438.376129150391 1254267.25
794 5.52486991882324 663.4501953125 1244390.4375
795 5.53165626525879 663.456726074219 1228895.375
796 5.5384259223938 663.453430175781 1213071
797 5.54524755477905 663.453430175781 1192345
798 5.55203247070313 663.453491210938 1169090.75
799 5.55881881713867 663.456726074219 1142474.125
800 5.56562185287476 419.31494140625 1114896.625
801 5.5724081993103 663.453491210938 1089348.6875
802 5.57927799224854 663.4501953125 1066322.5
803 5.58599758148193 663.453491210938 1051221.6875
804 5.59278392791748 663.453491210938 1042296.1875
805 5.59958696365356 663.456787109375 1037990
806 5.60637331008911 663.453491210938 1038448.0625
807 5.6131763458252 663.453491210938 1038270.5625
808 5.6199631690979 663.453491210938 1037443.75
809 5.62674951553345 663.453491210938 1036479.25
810 5.63355255126953 663.450256347656 1038079.25
811 5.64033889770508 663.453491210938 1043084
812 5.64710855484009 663.450256347656 1047509.5
813 5.65392827987671 663.456787109375 1051068.1875
814 5.66071462631226 315.251312255859 1046173.375
815 5.66751766204834 663.453552246094 1037164.8125
816 5.67430400848389 663.453552246094 1027911.6875
817 5.6810736656189 315.251312255859 1019786.4375
818 5.68789434432983 663.453552246094 1017920.0625
819 5.69468021392822 663.453552246094 1017549.6875
820 5.70821952819824 663.453552246094 1020437.1875
821 5.71500587463379 663.450317382813 1019853.875
822 5.72180938720703 663.453552246094 1018008.25
823 5.72859525680542 663.450317382813 1011994.875
824 5.7353982925415 419.315002441406 997117.375
825 5.74218511581421 663.450317382813 974528.5625
826 5.74897146224976 419.315002441406 946717.6875
827 5.75577449798584 663.450317382813 913964.3125
828 5.76267242431641 663.45361328125 877418.0625
829 5.76934719085693 663.45361328125 844816.5
830 5.77615022659302 663.447021484375 804680.75
831 5.78293657302856 663.447082519531 765493.125
832 5.78974103927612 475.297760009766 723359
833 5.79652547836304 475.297760009766 672722.375
834 5.80384588241577 663.450317382813 622656.125
835 5.81063270568848 663.450317382813 565640.5625
836 5.81741905212402 663.456909179688 513282.25
837 5.82422208786011 452.395202636719 467970.3125
838 5.83100843429565 663.447082519531 427928.75
839 5.83781147003174 149.024139404297 397038.75
840 5.84459829330444 452.395202636719 368328.625
841 5.85138416290283 452.392517089844 342241.125
842 5.85818767547607 149.022598266602 318471
843 5.86497402191162 452.392517089844 296669.9375
844 5.87177705764771 149.022598266602 278258.6875
845 5.87856340408325 245.076416015625 261743.0625
846 5.8853497505188 149.024154663086 247916.3125
847 5.89215278625488 149.022598266602 235835.25
848 5.89893960952759 149.022598266602 224686.75
849 5.90570878982544 149.022598266602 214447.25
850 5.91252899169922 149.022598266602 204147
851 5.91931533813477 149.021057128906 194162.5625
852 5.92611837387085 149.022598266602 184784.5
853 5.93290424346924 149.022598266602 176574.3125
854 5.93967437744141 149.022613525391 169788.875
855 5.94649410247803 149.022613525391 163896.6875
856 5.95328044891357 149.022613525391 158564.0625
857 5.96008348464966 149.022613525391 153796.3125
858 5.96687030792236 149.021057128906 149208.0625
859 5.97365617752075 149.022613525391 145313.875
860 5.98045969009399 149.022613525391 141714.625
861 5.98724603652954 149.022613525391 137910.0625
862 5.99403238296509 149.022613525391 134199.625
863 6.00757169723511 149.022613525391 130261.75
864 6.01437473297119 149.022613525391 126393.0625
865 6.02117824554443 149.022613525391 123335.875
866 6.02796459197998 149.022613525391 120595.9375
867 6.03475093841553 149.022613525391 118127.8125
868 6.04155397415161 149.022613525391 116239.75
869 6.04834032058716 149.022613525391 114266.0625
870 6.05514335632324 149.022613525391 112688.25
871 6.06192970275879 149.022613525391 111629.5
872 6.06871604919434 149.022613525391 110707.5625
873 6.07551908493042 149.02262878418 109880.875
874 6.08230543136597 149.02262878418 109058.875
875 6.08909177780151 149.02262878418 108060.5
876 6.09589529037476 149.02262878418 107023
877 6.1026816368103 149.02262878418 106353
878 6.10948467254639 149.02262878418 105852.9375
879 6.11627101898193 149.02262878418 105620.875
880 6.12304067611694 149.02262878418 105521.5625
881 6.12986040115356 149.02262878418 105249
882 6.13664674758911 149.02262878418 104856.0625
883 6.1434497833252 149.02262878418 104373.3125
884 6.1502366065979 149.02262878418 103909.9375
885 6.15700626373291 149.02262878418 103569.5625
886 6.16382598876953 149.02262878418 103322.5
887 6.17061233520508 149.02262878418 102881.9375
888 6.17741537094116 149.02262878418 102421.375
889 6.18420171737671 149.02262878418 101575.625
890 6.19098806381226 149.02262878418 100580.5625
891 6.1977915763855 149.02262878418 99857.8125
892 6.20457792282104 149.022644042969 99012.5625
893 6.21136426925659 149.022644042969 98627.8125
894 6.21816730499268 149.022644042969 98409.6875
895 6.22495365142822 149.022644042969 98233.3125
896 6.23175668716431 149.022644042969 98227.875
897 6.23854303359985 149.022644042969 98019.0625
898 6.2453293800354 149.022644042969 97792.875
899 6.25213241577148 149.022644042969 97331.875
900 6.25891876220703 149.022644042969 96804.5
901 6.26570701599121 149.022644042969 96309.6875
902 6.27250862121582 149.022644042969 95731.3125
903 6.27929496765137 149.022644042969 95321.5
904 6.28609800338745 149.022644042969 95058.5
905 6.292884349823 149.022644042969 94970.8125
906 6.29967069625854 149.022644042969 95101.375
907 6.3132266998291 149.022644042969 95215.9375
908 6.32001304626465 149.022644042969 94948
909 6.32681655883789 149.022644042969 94220.5
910 6.33360290527344 149.022644042969 93279.3125
911 6.34037208557129 149.022659301758 92094.375
912 6.34719228744507 149.022659301758 91280.875
913 6.35397863388062 149.022659301758 90841.25
914 6.3607816696167 149.022659301758 90646.4375
915 6.36756801605225 149.022659301758 90695.5625
916 6.37435483932495 149.022659301758 90638.5625
917 6.38115739822388 149.022659301758 90598.75
918 6.38794422149658 149.022659301758 90148.3125
919 6.39474725723267 149.022659301758 89743.1875
920 6.40153360366821 149.022659301758 89358.6875
921 6.40832042694092 149.022659301758 88889.5
922 6.41512298583984 149.022659301758 88821
923 6.42190933227539 149.022659301758 88715.75
924 6.42869567871094 149.022659301758 88668.0625
925 6.43549966812134 149.022659301758 88695.3125
926 6.44228553771973 149.022659301758 88548.6875
927 6.44908857345581 149.022659301758 88486.4375
928 6.45587491989136 149.022659301758 88441.75
929 6.46264457702637 149.022659301758 88249.6875
930 6.46946430206299 149.022674560547 88104.875
931 6.47625064849854 149.022674560547 88001.6875
932 6.48303699493408 149.022674560547 87597.375
933 6.48984003067017 149.022674560547 87275.875
934 6.49662685394287 149.022674560547 87030.6875
935 6.50342988967896 149.022674560547 86535.6875
936 6.5102162361145 149.022674560547 86391.5625
937 6.51700258255005 149.022674560547 86511.1875
938 6.52380561828613 149.022674560547 86565.875
939 6.53059196472168 149.022674560547 86870.9375
940 6.53739500045776 149.022674560547 87141.4375
941 6.54418134689331 149.022674560547 87316.625
942 6.55096769332886 149.022674560547 87608.6875
943 6.55777072906494 149.022674560547 87785.5625
944 6.56455755233765 149.022674560547 87812.8125
945 6.57136058807373 149.022674560547 87504.625
946 6.57814693450928 149.022674560547 86986.3125
947 6.58493328094482 149.022674560547 86443
948 6.59193706512451 149.022674560547 86147.9375
949 6.59878969192505 149.022674560547 86013.3125
950 6.61232900619507 149.022689819336 86049.25
951 6.61911535263062 149.022689819336 86033.625
952 6.6259183883667 149.022689819336 85653.1875
953 6.6327052116394 149.022689819336 85197.1875
954 6.63947486877441 149.022689819336 84548.5
955 6.64629411697388 149.022689819336 84177.9375
956 6.65308094024658 149.022689819336 84139.4375
957 6.65988397598267 149.022689819336 84411.625
958 6.66667032241821 149.022689819336 84882.875
959 6.67343997955322 149.022689819336 85157.5
960 6.68025970458984 149.022689819336 85140.125
961 6.68704605102539 149.022689819336 84971.0625
962 6.69384908676147 149.022689819336 84666.8125
963 6.70063591003418 149.022689819336 84300.9375
964 6.70742225646973 149.022689819336 84318.3125
965 6.71422529220581 149.022689819336 84190.4375
966 6.72101163864136 149.022689819336 84269.5625
967 6.7277979850769 149.022689819336 84458.8125
968 6.73460102081299 149.022689819336 84255.0625
969 6.74138736724854 149.022689819336 84332.0625
970 6.74819040298462 149.022689819336 84223.3125
971 6.75497722625732 149.022689819336 84113.5
972 6.76176357269287 149.022689819336 84289.625
973 6.76856660842896 149.022689819336 84111.1875
974 6.7753529548645 149.022689819336 83921.125
975 6.78213930130005 149.022689819336 83633.1875
976 6.78894233703613 149.022689819336 83319.75
977 6.79572868347168 149.022689819336 83224.625
978 6.80253171920776 149.022689819336 83191.875
979 6.80931806564331 149.022689819336 83050.25
980 6.81608819961548 149.022689819336 82851.9375
981 6.8229079246521 149.022689819336 82674.5
982 6.82969427108765 149.022689819336 82578.625
983 6.83649730682373 149.022689819336 82834.5625
984 6.84328365325928 149.022689819336 82993.6875
985 6.85006999969482 149.022689819336 83176.3125
986 6.85687303543091 149.022689819336 83250.6875
987 6.86365938186646 149.022689819336 83214.8125
988 6.87046241760254 149.022689819336 83218.9375
989 6.87724924087524 149.022689819336 83161.25
990 6.88403558731079 149.022689819336 83312.875
991 6.89083862304688 149.022689819336 83266.5
992 6.89762496948242 149.022689819336 83174.625
993 6.91116428375244 149.022689819336 83097.375
994 6.91795063018799 149.022689819336 82740.9375
995 6.92475414276123 149.022689819336 82601.5625
996 6.93154048919678 149.022689819336 82668.5
997 6.93834352493286 149.022689819336 82844.0625
998 6.94512987136841 149.022689819336 83057.375
999 6.95191621780396 149.022689819336 83463.3125
1000 6.95871925354004 149.022689819336 83729.4375
1001 6.96550559997559 149.022689819336 83676.9375
1002 6.9722752571106 149.022705078125 83649.125
1003 6.97909498214722 149.022705078125 83205.0625
1004 6.98588132858276 149.022705078125 82787.625
1005 6.99268436431885 149.022705078125 82650.8125
1006 6.99947118759155 149.022705078125 82711.5625
1007 7.00624084472656 149.022705078125 82912.4375
1008 7.01306056976318 149.022705078125 83123.875
1009 7.01984691619873 149.022705078125 83129.3125
1010 7.02664995193481 149.022705078125 82959.0625
1011 7.03343629837036 149.022705078125 82796.625
1012 7.04022312164307 149.022705078125 82651.75
1013 7.04702615737915 149.022705078125 82574.375
1014 7.0538125038147 149.022705078125 82425.375
1015 7.06059885025024 149.022705078125 82272.125
1016 7.06740188598633 149.022705078125 82033.0625
1017 7.07418823242188 149.022705078125 81998.875
1018 7.08097457885742 149.022705078125 82051.6875
1019 7.08777761459351 149.022705078125 81979.375
1020 7.09456396102905 149.022705078125 81870.75
1021 7.10136747360229 149.022705078125 81606.375
1022 7.10815382003784 149.022705078125 81314.6875
1023 7.11492347717285 149.022705078125 81355.625
1024 7.12200975418091 149.022705078125 81470.125
1025 7.12879610061646 149.022705078125 81475.6875
1026 7.135582447052 149.022705078125 81657.625
1027 7.14238595962524 149.022705078125 81545.4375
1028 7.14917230606079 149.022705078125 81715.5
1029 7.1559419631958 149.022705078125 81980.125
1030 7.16276168823242 149.022705078125 82072.0625
1031 7.16954803466797 149.022705078125 82156.5
1032 7.17635107040405 149.022705078125 81864
1033 7.1831374168396 149.022705078125 81898.9375
1034 7.18990707397461 149.022705078125 82092.5625
1035 7.19672727584839 149.022705078125 82598.5
1036 7.21026659011841 149.022705078125 83158.0625
1037 7.21705293655396 149.022705078125 83322.6875
1038 7.22385597229004 149.022705078125 83015.875
1039 7.23064231872559 149.022705078125 82356.75
1040 7.23744535446167 149.022705078125 81681.8125
1041 7.24423217773438 149.022705078125 80823.75
1042 7.25101804733276 149.022705078125 80310.8125
1043 7.25782155990601 149.022705078125 79879.8125
1044 7.26460790634155 149.022705078125 79652.9375
1045 7.27137756347656 149.022705078125 79879.5
1046 7.27819728851318 149.022705078125 80174
1047 7.28498363494873 149.022705078125 80653.625
1048 7.29176998138428 149.022705078125 80957.6875
1049 7.29857301712036 149.022705078125 80990.625
1050 7.30535936355591 149.022705078125 80898.375
1051 7.31216287612915 149.022705078125 80595.1875
1052 7.3189492225647 149.022705078125 80296.5625
1053 7.32573556900024 149.022705078125 80009.5
1054 7.33253860473633 149.022705078125 79841.4375
1055 7.33932495117188 149.022705078125 79779
1056 7.34612798690796 149.022705078125 79838.25
1057 7.35293245315552 149.022720336914 80150.6875
1058 7.35970115661621 149.022720336914 80467.25
1059 7.36650419235229 149.022720336914 80774.5625
1060 7.37329053878784 149.022720336914 80864.8125
1061 7.38009357452393 149.022720336914 80624.4375
1062 7.38687992095947 149.022720336914 80323.3125
1063 7.39366626739502 149.022720336914 80179.0625
1064 7.4004693031311 149.022720336914 80400.1875
1065 7.40725564956665 149.022720336914 80986.4375
1066 7.41402530670166 149.022720336914 81538.1875
1067 7.42084503173828 149.022720336914 81824.125
1068 7.42763185501099 149.022720336914 81735.375
1069 7.43443489074707 149.022720336914 81336
1070 7.44122123718262 149.022720336914 80841.9375
1071 7.44799089431763 149.022720336914 80417.4375
1072 7.45481061935425 149.022720336914 80179.9375
1073 7.46159696578979 149.022720336914 80269.625
1074 7.46840000152588 149.022720336914 80560.375
1075 7.47518634796143 149.022720336914 80909.125
1076 7.48197269439697 149.022720336914 81448.125
1077 7.48877573013306 149.022720336914 81613.625
1078 7.49556255340576 149.022720336914 81737.75
1079 7.50916862487793 149.022720336914 81829.5625
1080 7.51595497131348 149.022720336914 81429.9375
1081 7.52275800704956 149.022720336914 81064.125
1082 7.52954435348511 149.022720336914 80686.625
1083 7.53634738922119 149.022720336914 80434.25
1084 7.5431342124939 149.022720336914 80444
1085 7.54992008209229 149.022720336914 80522.25
1086 7.55672359466553 149.022720336914 80593.8125
1087 7.56350994110107 149.022720336914 80449.0625
1088 7.57029628753662 149.022720336914 80355.3125
1089 7.57709932327271 149.022720336914 80495.875
1090 7.58388566970825 149.022720336914 80554.8125
1091 7.59068870544434 149.022720336914 80685.1875
1092 7.59747505187988 149.022720336914 80753
1093 7.60424518585205 149.022720336914 80599.625
1094 7.61106491088867 149.022720336914 80707.6875
1095 7.61785125732422 149.022720336914 80796.5
1096 7.6246542930603 149.022720336914 80820.125
1097 7.63144063949585 149.022720336914 80805.25
1098 7.6382269859314 149.022720336914 80371.875
1099 7.64503002166748 149.022720336914 80038.8125
1100 7.65181636810303 149.022720336914 79920.875
1101 7.65860319137573 149.022720336914 80056.5625
1102 7.66540622711182 149.022720336914 80569.5
1103 7.67219257354736 149.022720336914 80925
1104 7.67899560928345 149.022720336914 80998.125
1105 7.68578195571899 149.022720336914 80707.1875
1106 7.69256830215454 149.022720336914 80167.0625
1107 7.69937133789063 149.022720336914 79862.6875
1108 7.70615768432617 149.022720336914 79769.8125
1109 7.71296072006226 149.022720336914 79843.5625
1110 7.71974754333496 149.022720336914 80079.3125
1111 7.72653388977051 149.022720336914 80137
1112 7.73333692550659 149.022720336914 80178.75
1113 7.74012327194214 149.022720336914 80448.5
1114 7.74689292907715 149.022720336914 80631.875
1115 7.75371265411377 149.022720336914 80880
1116 7.76049900054932 149.022720336914 80950
1117 7.7673020362854 149.022720336914 80613.75
1118 7.77408838272095 149.022720336914 80327.3125
1119 7.78087472915649 149.022720336914 80063.5625
1120 7.78767824172974 149.022720336914 80191.3125
1121 7.79446458816528 149.022720336914 80582.25
1122 7.80798721313477 149.022720336914 80835.75
1123 7.81479024887085 149.022720336914 81141.25
1124 7.82159328460693 149.022720336914 80971.375
1125 7.82837963104248 149.022720336914 80717.875
1126 7.83518314361572 149.022720336914 80630.4375
1127 7.84196949005127 149.022720336914 80348.5625
1128 7.84875583648682 149.022720336914 80452.8125
1129 7.85559225082397 149.022720336914 80472.9375
1130 7.86234521865845 149.022720336914 80390.8125
1131 7.86913156509399 149.022720336914 80367.0625
1132 7.87593460083008 149.022720336914 80088.9375
1133 7.88272094726563 149.022720336914 80071.4375
1134 7.88950729370117 149.022720336914 80150.375
1135 7.89631032943726 149.022720336914 80332.25
1136 7.90309715270996 149.022720336914 80468.5625
1137 7.90990018844604 149.022720336914 80314.4375
1138 7.91668653488159 149.022720336914 80201.5625
1139 7.92347288131714 149.022720336914 80072.875
1140 7.93027591705322 149.022720336914 80139.875
1141 7.93706226348877 149.022720336914 80454
1142 7.94386529922485 149.022720336914 80606
1143 7.95065212249756 149.022720336914 80605.0625
1144 7.95743846893311 149.022720336914 80661.6875
1145 7.96424150466919 149.022720336914 80615.625
1146 7.97102785110474 149.022720336914 80611.625
1147 7.97783088684082 149.022720336914 80877.6875
1148 7.98461723327637 149.022720336914 80807.1875
1149 7.99140357971191 149.022720336914 80586.3125

